,isComment,repliesTo,tweet_id,text,date,username,retweeted_status,retweet_count,likes
1447942771181031432,True,stephenfry,1447930847055732749,@stephenfry Signed.,2021-10-12 15:10:32+00:00,GerryWilson118,False,0,0
1447942122179543041,True,stephenfry,1447930847055732749,@stephenfry 84057 so far. Keep it going…..,2021-10-12 15:07:58+00:00,BevisGlen,False,0,0
1447941699293036554,True,stephenfry,1447930847055732749,@stephenfry @RachelDelahaye If @RealBobMortimer and @PaulWhitehous64 haven’t already retweeted this please do. Your… https://t.co/8oBGySeXXV,2021-10-12 15:06:17+00:00,ChristianAllco1,True,2,4
1447941685288308736,True,stephenfry,1447930847055732749,@stephenfry Done 👍 https://t.co/rzodupQpzv,2021-10-12 15:06:13+00:00,JeffSP17,True,5,3
1447941480673316864,True,stephenfry,1447930847055732749,"@stephenfry Signed, thanks",2021-10-12 15:05:25+00:00,goodlegs,False,0,0
1447941137302425612,True,stephenfry,1447930847055732749,@stephenfry @GeorgeMonbiot,2021-10-12 15:04:03+00:00,SebastianOGbg,True,1,0
1447941040762142721,True,stephenfry,1447930847055732749,@stephenfry Done,2021-10-12 15:03:40+00:00,mjfrcp,False,0,0
1447940789191987218,True,stephenfry,1447930847055732749,@stephenfry Done 👍,2021-10-12 15:02:40+00:00,stenewport,False,0,0
1447940618186104834,True,stephenfry,1447930847055732749,@stephenfry Signed and shared 🤞,2021-10-12 15:01:59+00:00,scots_cat,False,0,0
1447940527794622477,True,stephenfry,1447930847055732749,@stephenfry Done.,2021-10-12 15:01:37+00:00,JockThor,False,0,0
1447940446370545671,True,stephenfry,1447930847055732749,@stephenfry Thank you for sharing this!,2021-10-12 15:01:18+00:00,SamOSul44108519,False,0,1
1447940332612726789,True,stephenfry,1447930847055732749,@stephenfry Where do you want it to go when the sewage works is over loaded? If someone has several spare trillion… https://t.co/6TcnOZsM79,2021-10-12 15:00:51+00:00,lodgi1,False,0,2
1447940015938473984,True,stephenfry,1447930847055732749,@stephenfry Thanks for getting behind this Stephen!!,2021-10-12 14:59:35+00:00,IainSoftley,False,0,2
1447940013963022341,True,stephenfry,1447930847055732749,@stephenfry This actually needs to be debated? Can’t believe this is allowed to happen now. And they say common sense is dead,2021-10-12 14:59:35+00:00,mashley1977,False,0,2
1447939947206479873,True,stephenfry,1447930847055732749,"@stephenfry Can’t believe it’s allowed anyway, signed",2021-10-12 14:59:19+00:00,TimRuss90046491,False,0,1
1447939697888616456,True,stephenfry,1447930847055732749,@stephenfry I thought it was banned in the 19th century 😳?,2021-10-12 14:58:20+00:00,not_iznogood,True,1,1
1447939602094907401,True,stephenfry,1447930847055732749,@stephenfry Done and shared,2021-10-12 14:57:57+00:00,richyjd,False,0,0
1447939214704791555,True,stephenfry,1447930847055732749,@stephenfry Signed,2021-10-12 14:56:24+00:00,Muzzimoo,False,0,0
1447939099583733774,True,stephenfry,1447930847055732749,@stephenfry Done.,2021-10-12 14:55:57+00:00,ADJ_Martin,False,0,0
1447939065530175495,True,stephenfry,1447930847055732749,"@stephenfry Done. 

Water companies seem happy for the status quo to be maintained, so it's time someone forced them to behave responsibly.",2021-10-12 14:55:49+00:00,thewibblyone,True,4,7
1447939025894088714,True,stephenfry,1447930847055732749,@stephenfry I’ve signed the petition but isn’t it a sad state of affairs that we the general public have to orchestrate this?,2021-10-12 14:55:39+00:00,DrMaggieMcDowel,True,1,4
1447938875649835010,True,stephenfry,1447930847055732749,"@stephenfry at 100,000 it will only be considered for debate in Parliament",2021-10-12 14:55:04+00:00,jamieawatt,False,0,1
1447938536674574346,True,stephenfry,1447930847055732749,@stephenfry Perhaps some of the people commentating on your post should take a look at @Feargal_Sharkey posts on the disgusting situation,2021-10-12 14:53:43+00:00,george_stitt,True,4,7
1447938384652029954,True,stephenfry,1447930847055732749,"@stephenfry Thank you, Stephen! #EndSewagePollution",2021-10-12 14:53:06+00:00,SandraDunn1955,True,3,4
1447938253668093959,True,stephenfry,1447930847055732749,@stephenfry Petition signed. Feargal Sharkey  will be delighted with this petition,2021-10-12 14:52:35+00:00,AnneHillis,True,1,2
1447938065738182666,True,stephenfry,1447930847055732749,"@stephenfry I couldn’t sign since I don’t live in the UK, but I’m happy to spread the word.",2021-10-12 14:51:50+00:00,DBlue02,False,0,2
1447938000244064271,True,stephenfry,1447930847055732749,@stephenfry Thank you for sharing this 🙏,2021-10-12 14:51:35+00:00,PromoZO,False,0,0
1447937948062728205,True,stephenfry,1447930847055732749,@stephenfry Signed.  Unbelievable this is still allowed.,2021-10-12 14:51:22+00:00,ChrisHow1720,True,3,4
1447937928102043656,True,stephenfry,1447930847055732749,@stephenfry What does it say about our democracy that we are not able to get angry about raw sewage in our water courses?,2021-10-12 14:51:18+00:00,tpamneja,True,5,28
1447937806081396741,True,stephenfry,1447930847055732749,@stephenfry Me &amp; my Misses have signed. Thanks frobringing more attention to this issue Mr Fry,2021-10-12 14:50:49+00:00,TheYetiBum,True,1,7
1447937682848555011,True,stephenfry,1447930847055732749,@stephenfry ✅ Signed,2021-10-12 14:50:19+00:00,ginnywot,False,0,0
1447937507954409481,True,stephenfry,1447930847055732749,"@stephenfry Seems perfectly reasonable.

I'm sure it will be a struggle.",2021-10-12 14:49:37+00:00,CosmicCatPower,False,0,0
1447937379231309830,True,stephenfry,1447930847055732749,@stephenfry Done.,2021-10-12 14:49:07+00:00,vinnie_inc,False,0,0
1447937152554242051,True,stephenfry,1447930847055732749,@stephenfry Done and shared here and FB 👍🤞,2021-10-12 14:48:13+00:00,linda_baines1,False,0,1
1447936732503085069,True,stephenfry,1447930847055732749,@stephenfry This petition is not to be pooh-poohed.,2021-10-12 14:46:33+00:00,gibbokok,False,0,0
1447936576709857290,True,stephenfry,1447930847055732749,@stephenfry Signed and RTd,2021-10-12 14:45:55+00:00,LilPigMarketing,False,0,1
1447936174090293250,True,stephenfry,1447930847055732749,@stephenfry Done and retweeted 👍,2021-10-12 14:44:19+00:00,MadBoJangles,False,0,0
1447936133313216531,True,stephenfry,1447930847055732749,@stephenfry Done. 👍,2021-10-12 14:44:10+00:00,ParaSteve3,False,0,0
1447935626276392963,True,stephenfry,1447930847055732749,"@stephenfry Sounds like a good idea, but. What does it cost? Who pays? Is it even a practical proposition? What are… https://t.co/2PvKiOIq3O",2021-10-12 14:42:09+00:00,alenlane,False,0,10
1447935538066042897,True,stephenfry,1447930847055732749,@stephenfry Done and done,2021-10-12 14:41:48+00:00,lukeandcountry,False,0,1
1447935490859147271,True,stephenfry,1447930847055732749,"@stephenfry Done and done, good day to you Stephen",2021-10-12 14:41:37+00:00,alexauron,False,0,1
1447935020778283010,True,stephenfry,1447930847055732749,"@stephenfry Oh dear. Problem is that the sewers that serve most of our towns have combined sewers
 with rain stormw… https://t.co/v8sL08L2en",2021-10-12 14:39:44+00:00,neil_hardie,True,1,25
1447934797293264923,True,stephenfry,1447930847055732749,@stephenfry Done,2021-10-12 14:38:51+00:00,cprfcAndy,False,0,0
1447934570955956237,True,stephenfry,1447930847055732749,@stephenfry Signed and shared to my river swimming group. Should imagine a good few of them will sign it!,2021-10-12 14:37:57+00:00,davethomas1974,False,0,2
1447934118994530307,True,stephenfry,1447930847055732749,"@stephenfry Done, but i won't hold my breath that anything will change, sadly! 😕",2021-10-12 14:36:09+00:00,charliemf931,False,0,0
1447934030452776969,True,stephenfry,1447930847055732749,"@stephenfry can't believe this is even a debate, signed",2021-10-12 14:35:48+00:00,BlankMellow,True,1,6
1447933903751294976,True,stephenfry,1447930847055732749,@stephenfry Signed,2021-10-12 14:35:18+00:00,ShaunBr95629225,False,0,1
1447933902019043330,True,stephenfry,1447930847055732749,@stephenfry Done 😊,2021-10-12 14:35:18+00:00,EmmaWil75,False,0,0
1447933850022293524,True,stephenfry,1447930847055732749,"@stephenfry Really, still doing this ... primitive.",2021-10-12 14:35:05+00:00,Simon_Wislang_,False,0,0
1447933777330704391,True,stephenfry,1447930847055732749,@stephenfry Just read a tweet from new scientist. Because of over fishing there is not enough fish poo in the ocean… https://t.co/jX5Tc4K15L,2021-10-12 14:34:48+00:00,joffyd70,False,0,0
1447933721945022474,True,stephenfry,1447930847055732749,"@stephenfry Thanks for sharing, it’s baffling how water companies can get away this with such regularity!",2021-10-12 14:34:35+00:00,Sportyklien,False,0,1
1447933708330209292,True,stephenfry,1447930847055732749,"@stephenfry Thanks for bringing this petition to my attention, sad its needed. Signed!",2021-10-12 14:34:32+00:00,akcarrington,False,0,1
1447933572984225798,True,stephenfry,1447930847055732749,"@stephenfry @Pauline_Latham are you interested in this? As my elected representative, I would like you to work hard… https://t.co/iMHLCY87Jn",2021-10-12 14:33:59+00:00,Alastairisatwit,True,3,3
1447933468487430147,True,stephenfry,1447930847055732749,@stephenfry Done.,2021-10-12 14:33:34+00:00,shauntaylor1972,False,0,0
1447933350711336967,True,stephenfry,1447930847055732749,@stephenfry Done,2021-10-12 14:33:06+00:00,Giles_Airey,False,0,0
1447933272823156742,True,stephenfry,1447930847055732749,@stephenfry Done,2021-10-12 14:32:48+00:00,westwalean,False,0,0
1447933191835328512,True,stephenfry,1447930847055732749,"@stephenfry I've signed it, but while there is a) money to be made / cost avoided, and b) the people who stand to g… https://t.co/RNcOyoDQ6x",2021-10-12 14:32:28+00:00,RipleyPhoto,False,0,0
1447933116790759432,True,stephenfry,1447930847055732749,@stephenfry @NonPlasticBeach,2021-10-12 14:32:10+00:00,pieman631,False,0,0
1447933065364377600,True,stephenfry,1447930847055732749,@stephenfry Done,2021-10-12 14:31:58+00:00,CathyFa50128508,False,0,0
1447932960666173450,True,stephenfry,1447930847055732749,@stephenfry I don't know much science but I suspect that sewage does not go into waterways by choice but only when… https://t.co/1GDpMHb2Wh,2021-10-12 14:31:33+00:00,itsmylifetoo,False,0,1
1447932867946983439,True,stephenfry,1447930847055732749,@stephenfry I can contribute a decimal point or two,2021-10-12 14:31:11+00:00,PaulKayeEUlangs,False,0,0
1447932710505357315,True,stephenfry,1447930847055732749,@stephenfry @bisping Done https://t.co/8sfhKuesCj,2021-10-12 14:30:34+00:00,steve_ruskin,True,2,6
1447932495555665930,True,stephenfry,1447930847055732749,@stephenfry There is no question that we would ban discharge into rivers and the sea,2021-10-12 14:29:42+00:00,greenvanman1,False,0,1
1447932220400930822,True,stephenfry,1447930847055732749,@stephenfry Done!,2021-10-12 14:28:37+00:00,BooskiSh,False,0,0
1447932187190382615,True,stephenfry,1447930847055732749,@stephenfry Done.,2021-10-12 14:28:29+00:00,lines_david,False,0,0
1447931919086260232,True,stephenfry,1447930847055732749,@stephenfry Our least !!!,2021-10-12 14:27:25+00:00,FogodoEon,False,0,0
1447931907103199250,True,stephenfry,1447930847055732749,@stephenfry Done !,2021-10-12 14:27:22+00:00,keiron1973,False,0,0
1447931754862546957,True,stephenfry,1447930847055732749,"@stephenfry What's 80,000.00??? Worrying really.",2021-10-12 14:26:46+00:00,tothepoint2019,False,0,0
1447931721639473163,True,stephenfry,1447930847055732749,"@stephenfry OK...its sad we even have to debate this but it seems we do, so please sign and share...our life giving… https://t.co/HNGjKB1n3g",2021-10-12 14:26:38+00:00,DeborahMeaden,True,70,500
1447931578768822276,True,stephenfry,1447930847055732749,@stephenfry Can I vote if I'm not a UK citizen ?,2021-10-12 14:26:04+00:00,ELGaGa1712,False,0,0
1447931463517802512,True,stephenfry,1447930847055732749,@stephenfry Done,2021-10-12 14:25:36+00:00,jasyboy71,False,0,0
1447931429367787537,True,stephenfry,1447930847055732749,@stephenfry Done,2021-10-12 14:25:28+00:00,BopperSafc1879,False,0,0
1447931428612804612,True,stephenfry,1447930847055732749,@stephenfry @Feargal_Sharkey,2021-10-12 14:25:28+00:00,Barnoid1,True,1,0
1447931396564082699,True,stephenfry,1447930847055732749,@stephenfry Done! 👍🏻,2021-10-12 14:25:20+00:00,Voronwe46,False,0,0
1447931276464463872,True,stephenfry,1447930847055732749,@stephenfry Why the hell isn’t it banned already?,2021-10-12 14:24:52+00:00,Colly_Flowered,False,0,2
1447931224689893397,True,stephenfry,1447930847055732749,"@stephenfry Done and its over 80,000 now",2021-10-12 14:24:39+00:00,The_Dark_Horse,False,0,1
1447931198572056577,True,stephenfry,1447930847055732749,@stephenfry Pointless. These petitions achieve nothing. The motions for debate are always framed in a way that mean… https://t.co/my3iTvEUqH,2021-10-12 14:24:33+00:00,marshalla99,False,0,4
1448029643655811072,True,stephenfry,1447562494571069440,@stephenfry As much as l look 4ward to my Norwich move l don't deem you a particularly good advert. Oh u're alright… https://t.co/m9bh47DlRk,2021-10-12 20:55:44+00:00,1234567SHANKA,True,1,0
1447311851231092741,True,MarielHemingway,1447176339166007296,@MarielHemingway Cool Pic !!!!,2021-10-10 21:23:29+00:00,Johnsonxx3Brian,False,0,0
1447186596965588994,True,MarielHemingway,1447176339166007296,@MarielHemingway You look very SEXY !!!!,2021-10-10 13:05:46+00:00,DonaldWashbur18,False,0,0
1447178001486123009,True,MarielHemingway,1447176339166007296,@MarielHemingway 💖💖💖,2021-10-10 12:31:37+00:00,JohnSaunders18,False,0,0
1446989258737299459,True,MarielHemingway,1445741171821604864,@MarielHemingway wow,2021-10-10 00:01:37+00:00,Johnsonxx3Brian,False,0,0
1445742201284096013,True,MarielHemingway,1445741171821604864,@MarielHemingway Beautiful,2021-10-06 13:26:16+00:00,gregoryc7040,False,0,0
1447779961667006464,True,BlairUnderwood,1446591010079854594,"@BlairUnderwood Can't wait to see the amazing cast 35 years since the premiere. 
#BlaireUnderwood, I remember your… https://t.co/RNSET0Q2fd",2021-10-12 04:23:35+00:00,obamairish,False,0,0
1447761260263661571,True,BlairUnderwood,1446591010079854594,@BlairUnderwood I used to watch this show when in high school and in college.  I remember all the topics on the sho… https://t.co/AvRMi0bWYA,2021-10-12 03:09:17+00:00,esined555,False,0,0
1447570351601463296,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Congratulations,2021-10-11 14:30:41+00:00,06gemini,False,0,0
1447410370616836098,True,BlairUnderwood,1446591010079854594,"@BlairUnderwood Yes,yes,YES!! Fantastic news. LA LAW is one of my all time favorites. I can hardly wait!🤗🤗",2021-10-11 03:54:58+00:00,Peaches0425,False,0,0
1447067254999461889,True,BlairUnderwood,1446591010079854594,"@BlairUnderwood The original still warms my heart❤️, I was just a teenager. Good luck with the new project #nostalgia",2021-10-10 05:11:33+00:00,molefe_esme,False,0,0
1446951788628828166,True,BlairUnderwood,1446591010079854594,@BlairUnderwood I still remember that black juror saying to your character about eating a little humble pie.  Congrats can't wait to see,2021-10-09 21:32:44+00:00,deshawnhatcher,False,0,0
1446919683341537284,True,BlairUnderwood,1446591010079854594,@BlairUnderwood This is amazing.  One of my favorite shows from the late 80's.  When will it be on the air ?,2021-10-09 19:25:09+00:00,NelsonHudes,False,0,0
1446889134941822976,True,BlairUnderwood,1446591010079854594,@BlairUnderwood This is just SO cool 👏🏾👏🏾👏🏾,2021-10-09 17:23:46+00:00,rshellrae,False,0,0
1446877781539835906,True,BlairUnderwood,1446591010079854594,"@BlairUnderwood Love you, big fan!  Congratulations,  Blair and colleagues! 💯👏🌈💋",2021-10-09 16:38:39+00:00,RobinNTouch,False,0,0
1446829070420004871,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Lets Go!,2021-10-09 13:25:05+00:00,MrMorrisToYou,False,0,0
1446791366059696136,True,BlairUnderwood,1446591010079854594,"@BlairUnderwood Awesome! Just finished most of the series on Amazon, and the movie from the early 2000s. Prefect ti… https://t.co/WetsuHc0Ia",2021-10-09 10:55:16+00:00,kalergic,False,0,1
1446695311905378306,True,BlairUnderwood,1446591010079854594,@BlairUnderwood I still have the original signed LA LAW Photo of you from the 80's...!!! Forever a Fan! 💙,2021-10-09 04:33:35+00:00,DesignerSADIO,False,0,0
1446674950635593732,True,BlairUnderwood,1446591010079854594,"@BlairUnderwood Congratulations to you and your crew. Wishing you all, all the best. I loved LA Law, becuz of you s… https://t.co/c1XHGHmq88",2021-10-09 03:12:40+00:00,jaedubya,False,0,0
1446657875808489477,True,BlairUnderwood,1446591010079854594,@BlairUnderwood @IAmMikkiTaylor Yasssss,2021-10-09 02:04:49+00:00,Lipsle2,False,0,0
1446632722852683779,True,BlairUnderwood,1446591010079854594,@BlairUnderwood 🙌🏾🙌🏾🙌🏾,2021-10-09 00:24:52+00:00,JAlphonse_N,False,0,3
1446627907045048321,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Yahoo!!!,2021-10-09 00:05:44+00:00,kimberlyjeanv,False,0,0
1446623083666853889,True,BlairUnderwood,1446591010079854594,@BlairUnderwood #dope,2021-10-08 23:46:34+00:00,DSmith4ChristKC,False,0,0
1446619527031185413,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Congratulations! 🙏🏽🏁,2021-10-08 23:32:26+00:00,khaleelloyd,False,0,0
1446617966339108866,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Alright nah 👏🏾,2021-10-08 23:26:14+00:00,Kat0404Kat,False,0,0
1446615802992603140,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Bravo!!!!!,2021-10-08 23:17:38+00:00,IAmMikkiTaylor,False,0,0
1446611202596118538,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Well you are Attorney Jonathan Rollins. Welcome back!!!!!,2021-10-08 22:59:22+00:00,LynnGranger20,False,0,1
1446609431492452353,True,BlairUnderwood,1446591010079854594,"@BlairUnderwood Wowwww, long time since L.A. Law was on!! Ready for the remix🙌🙌",2021-10-08 22:52:19+00:00,Keziah38261579,False,0,1
1446608165945106432,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Yasssss!!!! I👏🏾am👏🏾here👏🏾for👏🏾it!,2021-10-08 22:47:18+00:00,nnatashalee,False,0,0
1446599124216913932,True,BlairUnderwood,1446591010079854594,"@BlairUnderwood sorry you met them hot grits with carlos, maybe carlos will think better next time than to hit on madea's niece's.",2021-10-08 22:11:22+00:00,quieaaquitelate,False,0,2
1446598616387309570,True,BlairUnderwood,1446591010079854594,@BlairUnderwood you where super terrifying in 'asunder' !,2021-10-08 22:09:21+00:00,quieaaquitelate,False,0,0
1446597024367976449,True,BlairUnderwood,1446591010079854594,@BlairUnderwood https://t.co/RrYwWzzSnW,2021-10-08 22:03:01+00:00,adoroxi,False,0,2
1446596802724106245,True,BlairUnderwood,1446591010079854594,@BlairUnderwood It's been almost 28 years since we last saw you &amp; now we can't wait for this new &amp; improved version of this iconic drama.,2021-10-08 22:02:08+00:00,4evaInTreatment,False,0,1
1446596083153608707,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Congrats,2021-10-08 21:59:17+00:00,johnjackson6666,False,0,0
1446591879961796609,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Will the Venus Butterfly reprise its role?,2021-10-08 21:42:35+00:00,allnullandvoid,False,0,0
1446591464859918341,True,BlairUnderwood,1446591010079854594,@BlairUnderwood This is the greatest news!! One of my favorite shows ever!! Wow!,2021-10-08 21:40:56+00:00,DGualberti,False,0,1
1446591449919737860,True,BlairUnderwood,1446591010079854594,@BlairUnderwood Sounds awesome! Congrats!,2021-10-08 21:40:52+00:00,tessateslafox,False,0,0
1446591332353552386,True,BlairUnderwood,1446591010079854594,@BlairUnderwood OMG! This cannot be real!!! I am ecstatic. This is the show where I very first saw you!!!!!!!,2021-10-08 21:40:24+00:00,author_mz,False,0,1
1447955230105260033,True,rustyrockets,1447952506303156226,@rustyrockets @vicsinghb @Thehexagon @RDGWhatsOn I refer you to Betjeman young squire.,2021-10-12 16:00:03+00:00,MrChristyJones,False,0,0
1447953521341517826,True,rustyrockets,1447952317744025607,@rustyrockets Thanks Russell-I will be two years sober on the 16th of this month following Recovery. Above the Nois… https://t.co/UPNvDlhAGw,2021-10-12 15:53:15+00:00,SkorEsq,False,0,0
1448007291882594317,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC DAWGS NUMBER ONE BABY!!!!!!!!! https://t.co/9HaNjRiOhI,2021-10-12 19:26:55+00:00,jeremyfriddle,False,0,0
1447992609725505538,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC When dad took me to the races &amp; told mum we were going to footy😅 had my 1st hotdog with sauce e… https://t.co/8cHwMnnOWU,2021-10-12 18:28:35+00:00,adoupis1,False,0,0
1447987819641774089,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC When Jack Walker bought Rovers,2021-10-12 18:09:33+00:00,DarrenAshton7,False,0,0
1447983243068796933,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC sorry not football mate but you need to see this https://t.co/XjKxHGfuDE,2021-10-12 17:51:22+00:00,asdfjkl54988735,False,0,0
1447982884678250498,True,rustyrockets,1447951574534434824,"@rustyrockets @NUFC The away game bus journeys; lots of drugs, good music, and lads being lads. Had some of my most… https://t.co/6SZZDGd19L",2021-10-12 17:49:56+00:00,shinimasenyogen,False,0,0
1447975446092603392,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC Waka Waka Africa !!!!!!,2021-10-12 17:20:23+00:00,steakmommy,False,0,0
1447973340405112835,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC Well I’m a Tottenham fan so do I need to say anything? 🤦‍♂️😭⚽️,2021-10-12 17:12:01+00:00,Montanabirdnerd,False,0,0
1447969683949244417,True,rustyrockets,1447951574534434824,"@rustyrockets @NUFC I love how, nearly anywhere in the World, I can speak futbol and instantaneously feel connected to new friends.",2021-10-12 16:57:29+00:00,WestHexen,False,0,0
1447966274861080589,True,rustyrockets,1447951574534434824,"@rustyrockets @NUFC Please help Russell, it’s 2 days until the wedding and I’m desperately trying to get videos/mes… https://t.co/GkuaQXC1mY",2021-10-12 16:43:56+00:00,BestManMike1,False,0,0
1447956729321361414,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC One time after a match between Colombia and Haiti (I think) I went to the hotel (this was in Mi… https://t.co/C7I2dODwz9,2021-10-12 16:06:00+00:00,EEscovar23,False,0,0
1447956531761274900,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC If I can’t pick the takeover then it has to be the day @alanshearer signed!,2021-10-12 16:05:13+00:00,chullasound,False,0,0
1447955578890899467,True,rustyrockets,1447951574534434824,@rustyrockets @NUFC When rangers died,2021-10-12 16:01:26+00:00,_ttocs_,False,0,0
1447953312481955844,True,rustyrockets,1447951574534434824,"@rustyrockets @NUFC The day after Istanbul 2005, waiting for my Dad to get home and then the celebration when he did.",2021-10-12 15:52:26+00:00,OuttaNorden,False,0,0
1448032065576865795,True,rustyrockets,1447920693182668806,@rustyrockets @Thehexagon @RDGWhatsOn @dpakman did a good job deconstructing your flawed and contradictory stance o… https://t.co/Igw6G1OECD,2021-10-12 21:05:22+00:00,blockchain_ape,False,0,0
1448003059490168835,True,rustyrockets,1447920693182668806,@rustyrockets @Thehexagon @RDGWhatsOn Last time I saw you was at the University of Reading 🥑🍌  you threw the holy s… https://t.co/t4xx8G5m5o,2021-10-12 19:10:06+00:00,MarzyaGem,False,0,0
1447991291812397059,True,rustyrockets,1447920693182668806,@rustyrockets @Thehexagon @RDGWhatsOn https://t.co/KxsMvXv7cC,2021-10-12 18:23:21+00:00,GingeCarolan,False,0,0
1447958121473888258,True,rustyrockets,1447920693182668806,"@rustyrockets @drbobgill @Thehexagon @RDGWhatsOn 15th November?  Unfortunately, I have set that day aside for washing my hare  🐰",2021-10-12 16:11:32+00:00,DavidofNotting1,False,0,0
1447956752218132481,True,rustyrockets,1447920693182668806,@rustyrockets @Thehexagon @RDGWhatsOn I'm coming to this with my mate. She was in one of the posters from one of yo… https://t.co/SP6gGZV8SD,2021-10-12 16:06:06+00:00,natasha25379112,False,0,0
1447137101082992641,True,justdemi,1436012635556925443,@justdemi Congratulations!,2021-10-10 09:49:06+00:00,willie_mar4,False,0,0
1446357649809809410,True,justdemi,1436012635556925443,"@justdemi Good Evening Demi,
I am working on passing a law here in New Mexico, that will utilize new lie detector t… https://t.co/LKknlGpvnx",2021-10-08 06:11:50+00:00,AnbayTerra,False,0,0
1446296270541402127,True,justdemi,1436012635556925443,@justdemi PLEASE STOP ANIMAL ABUSE IN RUSSIA AND UKRAINE!!! EVERYDAY THOUSANDS OF HOMELESS CATS AND DOGS ARE DYING… https://t.co/ku6hfzJzUp,2021-10-08 02:07:56+00:00,Lion_777,False,0,0
1446156061073756160,True,justdemi,1436012635556925443,@justdemi Just finished your audiobook. Thank you for sharing your story and lessons with so much tenderness and vu… https://t.co/64VcEZVxdF,2021-10-07 16:50:47+00:00,TinaTranT,False,0,0
1445746665348952066,True,justdemi,1436012635556925443,@justdemi Theres a few imposters besides this one.,2021-10-06 13:44:00+00:00,waltfaniam,False,0,0
1445321479432949761,True,justdemi,1436012635556925443,@justdemi Hi Demi. I want so much. I am muslim democratic muslim person. I am muslim. I want to speak so much...  I… https://t.co/QtSq0YwRVG,2021-10-05 09:34:28+00:00,Nevval62950263,False,0,0
1445221118864936961,True,justdemi,1436012635556925443,"@justdemi The account below is mimicking your account w/your posts but it is not certified: @justdemi21

They tried… https://t.co/PYS4HAqU8n",2021-10-05 02:55:40+00:00,ItaliaLondon15,False,0,0
1447575911243603971,True,justdemi,1436012144710066181,@justdemi Gorgeous.,2021-10-11 14:52:46+00:00,BryBurroughs87,False,0,0
1445525539297452038,True,justdemi,1412480556776910850,@justdemi @andieswim @TheRue @Scout_Willis @buuski Did NE1 else get that warm fuzzy feeling @ Demi &amp; dots modeling… https://t.co/FW9bhUVYAc,2021-10-05 23:05:19+00:00,MzzConservative,False,0,0
1447255028666929153,True,justdemi,1407088753986916356,"@justdemi @Justdemi44 It means: We are flying from this Dual world and all your tenderness From your hands, comes o… https://t.co/3FoKzh69GW",2021-10-10 17:37:42+00:00,OSKYARRARAS,False,0,0
1447254927395467264,True,justdemi,1407088753986916356,"@justdemi @Justdemi44 Significa: Estamos volando de este mundo Dual y toda tu ternura De tus manos, sale!!!  y nos… https://t.co/axedfmoKVr",2021-10-10 17:37:18+00:00,OSKYARRARAS,False,0,0
1447137393312735234,True,justdemi,1407088753986916356,@justdemi Sweet,2021-10-10 09:50:15+00:00,willie_mar4,False,0,0
1446621184422940673,True,justdemi,1407088753986916356,@justdemi @Justdemi44 ❤️❤️❤️🥳🥰💞,2021-10-08 23:39:01+00:00,OSKYARRARAS,False,0,0
1446620903924662276,True,justdemi,1407088753986916356,@justdemi @Justdemi44 Te Amo!!! Forever!!!❤️🧉❤️ (By Osky)  1y2,2021-10-08 23:37:55+00:00,OSKYARRARAS,False,0,0
1448034192600748033,True,llcoolj,1446385580791664641,@llcoolj How do you deal  with  boredom in this quarantine?,2021-10-12 21:13:49+00:00,KaylaOr17413140,False,0,0
1448026913293885443,True,llcoolj,1446385580791664641,@llcoolj I'm wondering what you think of  my photos?,2021-10-12 20:44:53+00:00,Susanna12845140,False,0,0
1447996691278409734,True,llcoolj,1446385580791664641,@llcoolj I'm wondering whaat you think  of my photos?,2021-10-12 18:44:48+00:00,AlisonS12830655,False,0,0
1448016900097675267,True,rockthebells,1447716461850497028,@RockTheBells @fatjoe Looking fly 👑,2021-10-12 20:05:06+00:00,biggelvizel,False,0,0
1447717320797851651,True,rockthebells,1447716461850497028,@RockTheBells @fatjoe He’s slim Joe 🙌🏾,2021-10-12 00:14:41+00:00,JUNEBARBIELOVE,False,0,2
1447692087676211207,True,rockthebells,1447685385094512644,@RockTheBells This is so awesome. Timeline cleanser,2021-10-11 22:34:25+00:00,elelcoolche,False,0,0
1448010520536272896,True,aplusk,1447989321504485376,@aplusk @forethought_ai @Forbes Providing support to many users with a small team is almost impossible. These types… https://t.co/32TgFORfai,2021-10-12 19:39:45+00:00,agentg,False,0,1
