,isComment,tweet_id,text,date,username,retweeted_status,retweet_count,likes,comments,comments_ids,repliesTo
1446993595769266177,True,1446985653774811136,@aplusk 💛🖤💛🖤💛🖤💛,2021-10-10 00:18:51+00:00,rachelkrops,False,0,1,,,aplusk
1446993451095109640,True,1446985653774811136,@aplusk Hope to see you at Hawks wrestling and Hawks hoops this year too Ashton.,2021-10-10 00:18:17+00:00,StonebrakerS,False,0,2,,,aplusk
1446993419763691520,True,1446985653774811136,@aplusk Heart bleeds black and gold! 6-0 lets go hawks 🖤💛,2021-10-10 00:18:09+00:00,jordanlove1039,False,0,4,,,aplusk
1446992948843909123,True,1446985653774811136,@aplusk FUCK YEA!!!! 💛🖤💛🖤,2021-10-10 00:16:17+00:00,09Brittnay,False,0,1,,,aplusk
1446992624800260099,True,1446985653774811136,@aplusk You’re so hot,2021-10-10 00:15:00+00:00,okcassandraa,False,0,0,,,aplusk
1446992555846033417,True,1446985653774811136,@aplusk Great game!!! I didn't sit down the entire 4th quarter.  Love them Hawks!!,2021-10-10 00:14:43+00:00,1TrustScience,False,0,0,,,aplusk
1446992450933989378,True,1446985653774811136,@aplusk How bout them Sooners,2021-10-10 00:14:18+00:00,jessegrandstaff,False,0,0,,,aplusk
1446992119802089475,True,1446985653774811136,"@aplusk Against a backup QB.... Anyways, let’s talk about bringing Stoner Cats IRL 😅",2021-10-10 00:12:59+00:00,mymomint_,False,0,0,,,aplusk
1446992095575777280,True,1446985653774811136,@aplusk To all the Fellow Iowa Hawkeye FANS!!! Go Go Hawks https://t.co/Bo4RprzFbd,2021-10-10 00:12:54+00:00,Midnitemaniac70,True,1,24,,,aplusk
1446991778868080643,True,1446985653774811136,@aplusk Mickey Mouse win,2021-10-10 00:11:38+00:00,spergy4500,False,0,0,,,aplusk
1446991510063370241,True,1446985653774811136,"@aplusk No, how about them wolverines! Woohoo!",2021-10-10 00:10:34+00:00,kimbluzy1,False,0,1,,,aplusk
1446991373425680387,True,1446985653774811136,@aplusk Give credit where it's due. Nice game Hawkeyes,2021-10-10 00:10:01+00:00,pburns1966,True,4,18,,,aplusk
1446991298892808198,True,1446985653774811136,@aplusk Your punter beat the PSU QB backup - great job!,2021-10-10 00:09:44+00:00,jaygaree,False,0,1,,,aplusk
1446991269071409156,True,1446985653774811136,@aplusk You the man! https://t.co/hXN8cdYoGB,2021-10-10 00:09:37+00:00,DomeDynasty,True,1,17,,,aplusk
1446991038321762304,True,1446985653774811136,@aplusk YES!!! https://t.co/ptT6pKat6e,2021-10-10 00:08:41+00:00,hchandler15621,True,4,6,,,aplusk
1446990907576889351,True,1446985653774811136,@aplusk Damn @aplusk how big is that tv? Lets go Hawkeyes,2021-10-10 00:08:10+00:00,TitansFever1,False,0,0,,,aplusk
1446990876106915842,True,1446985653774811136,@aplusk Mandi tak tu?,2021-10-10 00:08:03+00:00,dellidrus,False,0,0,,,aplusk
1446990844767129601,True,1446985653774811136,@aplusk I was there. Loudest Kinnick has ever been! https://t.co/0zJSvq2eaL,2021-10-10 00:07:55+00:00,Chowdershark11,False,0,0,,,aplusk
1446990769122856961,True,1446985653774811136,@aplusk @Iowa_Recruiting Go Hawks!,2021-10-10 00:07:37+00:00,JenniferLzog6,False,0,0,,,aplusk
1446990468227616775,True,1446985653774811136,@aplusk Yeees!,2021-10-10 00:06:26+00:00,BrettZ54340352,True,3,4,,,aplusk
1446990259326234626,True,1446985653774811136,"@aplusk You are a bro, bro!  Love it!!!  Go Hawks! 🖤💛",2021-10-10 00:05:36+00:00,danbjensen,False,0,1,,,aplusk
1446989942585012229,True,1446985653774811136,"@aplusk Thank you for beating Penn State, love, Michigan",2021-10-10 00:04:20+00:00,SusieSheltraw,True,4,7,,,aplusk
1446989816311156741,True,1446985653774811136,"@aplusk @ajkorver71 How about those 100,000 unmasked fans? https://t.co/b64jdjvqwR",2021-10-10 00:03:50+00:00,facts_oscar,False,0,1,,,aplusk
1446989811026313221,True,1446985653774811136,@aplusk https://t.co/nXAUfJloeH,2021-10-10 00:03:49+00:00,blakegrandhouse,False,0,0,,,aplusk
1446989779627823105,True,1446985653774811136,@aplusk Pero te bañaste?,2021-10-10 00:03:41+00:00,ingsingle,False,0,0,,,aplusk
1446989425997594633,True,1446985653774811136,@aplusk https://t.co/vA9Ac0utOW,2021-10-10 00:02:17+00:00,rhino2318,False,0,12,,,aplusk
1446989220107718665,True,1446985653774811136,@aplusk https://t.co/mkpiJp5zxL,2021-10-10 00:01:28+00:00,ArnoLangeveld,False,0,0,,,aplusk
1446988946714476548,True,1446985653774811136,@aplusk How big is that TV!,2021-10-10 00:00:23+00:00,brendong86,False,0,0,,,aplusk
1446988724185837574,True,1446985653774811136,@aplusk Drive the hawkeye combine next week vs Purdue!,2021-10-09 23:59:30+00:00,tilo423,False,0,0,,,aplusk
1446988530853494788,True,1446985653774811136,@aplusk Está com cara que tomou banho hoje migo,2021-10-09 23:58:44+00:00,jesakumoto,False,0,0,,,aplusk
1446988329602457600,True,1446985653774811136,@aplusk @stephstrough,2021-10-09 23:57:56+00:00,mattchristens,False,0,1,,,aplusk
1446988079533805572,True,1446985653774811136,@aplusk GO HAWKS 💛🖤💛🖤,2021-10-09 23:56:56+00:00,abigailcress,False,0,0,,,aplusk
1446987508307296256,True,1446985653774811136,@aplusk #LetsGoBrandon,2021-10-09 23:54:40+00:00,Tivoking,False,0,1,,,aplusk
1446987410911350787,True,1446985653774811136,@aplusk Trash,2021-10-09 23:54:17+00:00,WeAreGraphix,False,0,0,,,aplusk
1446987396143329280,True,1446985653774811136,@aplusk Hot damn! How about those apples,2021-10-09 23:54:13+00:00,brianjesposito,False,0,0,,,aplusk
1446987369064849414,True,1446985653774811136,@aplusk 20-16,2021-10-09 23:54:07+00:00,AndrewG21957250,False,0,0,,,aplusk
1446987234972889089,True,1446985653774811136,@aplusk https://t.co/ttLILXnWlc,2021-10-09 23:53:35+00:00,NickNel45202592,False,0,1,,,aplusk
1446987202064535553,True,1446985653774811136,@aplusk Go Hawks!!!,2021-10-09 23:53:27+00:00,HawkeyeFootball,True,4,217,,,aplusk
1446987180610670596,True,1446985653774811136,@aplusk They won?,2021-10-09 23:53:22+00:00,OfficiallyRichi,False,0,1,,,aplusk
1446987046590066689,True,1446985653774811136,@aplusk Let’s Gooooooooo https://t.co/MaWlUMlPn1,2021-10-09 23:52:50+00:00,ChandlerHutt,True,3,24,,,aplusk
1446986995205607427,True,1446985653774811136,@aplusk https://t.co/UTAU09JZ5D,2021-10-09 23:52:38+00:00,Sadas2020,False,0,1,,,aplusk
1446986938074943496,True,1446985653774811136,@aplusk I'm gonna disappoint you Ashton and tell you I'm a Cyclones fan.,2021-10-09 23:52:24+00:00,SymphonicFlames,False,0,0,,,aplusk
1446986853073276928,True,1446985653774811136,@aplusk @madelinedarland i love you,2021-10-09 23:52:04+00:00,em_anderson3,False,0,0,,,aplusk
1446986844097425408,True,1446985653774811136,@aplusk We’re good @aplusk!! #OnIowa,2021-10-09 23:52:02+00:00,4IowaHawkeyes,True,3,5,,,aplusk
1446986832462368777,True,1446985653774811136,@aplusk concordo lindo,2021-10-09 23:51:59+00:00,gege_freitass,False,0,0,,,aplusk
1446986831157882881,True,1446985653774811136,@aplusk What a game! The incredible fans made the difference.,2021-10-09 23:51:58+00:00,DawnRellinger,False,0,1,,,aplusk
1446986703747653634,True,1446985653774811136,"@aplusk I don't even know which game is this.. Or is it even a game..

Anyone reading this,
This is a Small account… https://t.co/af0SxsaA01",2021-10-09 23:51:28+00:00,ObindaFednand,False,0,1,,,aplusk
1446986686567784451,True,1446985653774811136,@aplusk That's one big feckin' TV!,2021-10-09 23:51:24+00:00,ZeeFox,False,0,0,,,aplusk
1446986571161341963,True,1446985653774811136,@aplusk Good Lawd… this picture even makes me excited about the @HawkeyeFootball !,2021-10-09 23:50:56+00:00,ashleyscott,False,0,13,,,aplusk
1446986523572846593,True,1446985653774811136,@aplusk Great game,2021-10-09 23:50:45+00:00,laddgal,False,0,2,,,aplusk
1446986505210277893,True,1446985653774811136,"@aplusk Love yah man, but should t be super proud beating up a 2nd string QB. We had you guys to start. See you in… https://t.co/sV4TmgeWfm",2021-10-09 23:50:41+00:00,DeiferJr,False,0,6,,,aplusk
1446986424872419329,True,1446985653774811136,@aplusk Gol de Boca!!!! 💙💛💙,2021-10-09 23:50:22+00:00,peperina_online,False,0,1,,,aplusk
1446986423459008515,True,1446985653774811136,@aplusk Go Bears!,2021-10-09 23:50:21+00:00,Samuri_mike,False,0,0,,,aplusk
1446986422590783490,True,1446985653774811136,@aplusk https://t.co/XyP8wobpTj,2021-10-09 23:50:21+00:00,jay69wwefan,False,0,0,,,aplusk
1446986409684897797,True,1446985653774811136,@aplusk love the energy,2021-10-09 23:50:18+00:00,shawnschanges,False,0,1,,,aplusk
1446986399631118337,True,1446985653774811136,@aplusk Hey Ashton buy hex and thank me later. 😂 https://t.co/gdk5sj3s89,2021-10-09 23:50:16+00:00,KingOfHEXico,False,0,0,,,aplusk
1446986385127321605,True,1446985653774811136,"@aplusk Você tá muito ativo aqui no twitter, que milagre é esse?",2021-10-09 23:50:12+00:00,avrilvibez,False,0,0,,,aplusk
1446986375765676032,True,1446985653774811136,@aplusk https://t.co/8sB8anKqe6,2021-10-09 23:50:10+00:00,WekerOne,False,0,1,,,aplusk
1446986355209224192,True,1446985653774811136,@aplusk Thank's #shib 🙂 #shibarmy,2021-10-09 23:50:05+00:00,CryptoKing_SKN,False,0,1,,,aplusk
1446986351488929792,True,1446985653774811136,@aplusk What a stick 💯 https://t.co/87rOiEmgU0,2021-10-09 23:50:04+00:00,steehsile,False,0,1,,,aplusk
1446986325287178241,True,1446985653774811136,@aplusk Why are your arms so spindly and non muscular? Your bone density has disappeared. You should wear long slee… https://t.co/x82Ui62243,2021-10-09 23:49:58+00:00,thompson_marv,False,0,0,,,aplusk
1446986320467922944,True,1446985653774811136,@aplusk Congrats on beating a 2nd string QB by three points at home. Can't wait to see you play Georgia.,2021-10-09 23:49:57+00:00,chrisagrissom,True,1,23,,,aplusk
1446986318370705410,True,1446985653774811136,"@aplusk #Hawkeye #Iowa alum. 
#GoFundMe 

https://t.co/w4cls6bvko",2021-10-09 23:49:56+00:00,kade6767,False,0,0,,,aplusk
1446986315002785797,True,1446985653774811136,@aplusk #inheaventhereisnobeer,2021-10-09 23:49:55+00:00,RobSandIA,False,0,32,,,aplusk
1446986313991966720,True,1446985653774811136,@aplusk Go Hawks!,2021-10-09 23:49:55+00:00,amypit40,False,0,1,,,aplusk
1446986158378979333,True,1446985653774811136,@aplusk STUNNER!!!! I-O-W-A!!!!!!!,2021-10-09 23:49:18+00:00,ambnoelle,False,0,0,,,aplusk
1446986062602113029,True,1446985653774811136,@aplusk hi king!!!,2021-10-09 23:48:55+00:00,heardwilde,False,0,1,,,aplusk
1446986048492408832,True,1446985653774811136,@aplusk @BarstoolUIowa DEFENSE IS INSANE,2021-10-09 23:48:52+00:00,HulsebusTyler,False,0,8,,,aplusk
1446985973531824130,True,1446985653774811136,@aplusk Tbey deserve it with their defense!!!,2021-10-09 23:48:34+00:00,mattjacket19,False,0,2,,,aplusk
1446985973502517248,True,1446985653774811136,@aplusk What a game!! 💛🖤,2021-10-09 23:48:34+00:00,kscott_mn,True,3,4,,,aplusk
1446985960156241921,True,1446985653774811136,@aplusk that happy or angry face? 😉,2021-10-09 23:48:31+00:00,Rcaeh29,False,0,0,,,aplusk
1446985912097853444,True,1446985653774811136,@aplusk Damnit Jackie I can’t control the score!,2021-10-09 23:48:19+00:00,bigcatmonaco,False,0,44,,,aplusk
1446985888932708357,True,1446985653774811136,@aplusk Ratio,2021-10-09 23:48:14+00:00,nashovenya,False,0,0,,,aplusk
1446985867743174662,True,1446985653774811136,@aplusk gay,2021-10-09 23:48:09+00:00,meghancolson,False,0,0,,,aplusk
1446985741758869509,True,1446985653774811136,@aplusk How about them lions 🦁👑,2021-10-09 23:47:39+00:00,michelleCbelle,False,0,2,,,aplusk
1446985723354226690,True,1446985653774811136,@aplusk let’s go,2021-10-09 23:47:34+00:00,satnightwrists,False,0,0,,,aplusk
1447664577190105091,True,1446848157875277833,@aplusk If you need a professional engineer who can help you if you have any problem with your Bitcoin wallet or an… https://t.co/1vkgWOX8Cg,2021-10-11 20:45:06+00:00,SteveKi28853911,False,0,0,,,aplusk
1447559115652296711,True,1446848157875277833,@aplusk All I have to say is way to go … even without the vest… you got my vote,2021-10-11 13:46:02+00:00,jennpipper77,False,0,0,,,aplusk
1447910867241033729,True,1445619805801775108,"@aplusk 🪂Play to have fun and play to Earn with #TamagotchiKingdom🏰  
#HODLTAKI &amp; Be the King of yourown Kingdom!… https://t.co/3UVJdpNcXz",2021-10-12 13:03:46+00:00,Ayrii17,False,0,0,,,aplusk
1447761242656055298,True,1445619805801775108,@aplusk You are so sexy,2021-10-12 03:09:13+00:00,AStaydown,False,0,0,,,aplusk
1447664702205485057,True,1445619805801775108,@aplusk If you need a professional engineer who can help you if you have any problem with your Bitcoin wallet or an… https://t.co/VMQafdAuRn,2021-10-11 20:45:35+00:00,SteveKi28853911,False,0,0,,,aplusk
1447236267838775301,True,1445619805801775108,"@aplusk https://t.co/fzF83sORYn

At a little over $100 like $115 with $65 or $75 with tax 45-Watt, but so small… https://t.co/BKdn02EGRf",2021-10-10 16:23:09+00:00,levimurphy,False,0,0,,,aplusk
1447220933924511746,True,1445619805801775108,@aplusk https://t.co/dtJdHDl70a,2021-10-10 15:22:13+00:00,StaceyDYoung1,False,0,0,,,aplusk
1446855145904492554,True,1445619805801775108,"@aplusk This is a beautiful truth.   In the Vedas there is a mantra ""Om Poornamadah poornamidam poornat poornamudac… https://t.co/4AI5JTEtSg",2021-10-09 15:08:42+00:00,MiraGale108,False,0,0,,,aplusk
1446834215803396097,True,1445619805801775108,@aplusk Très beau!,2021-10-09 13:45:32+00:00,Manoushka,False,0,0,,,aplusk
1447244178673573898,True,1437635239728222214,"@aplusk Then, there is one large room with 3 televisions mounted on a wall. One of those televisions seems to be re… https://t.co/sXi7zHyJBG",2021-10-10 16:54:35+00:00,levimurphy,False,0,0,,,aplusk
1415430756302827524,False,1415430756302827524,RT @Daryterrero1: Está usted que el Plan Nacional de Registro de Motocicleta contribuir a frenar la inseguridad  en el país ?,2021-07-14 21:59:24+00:00,Joseguillermo,True,2,0,{'number of replies found': 0},[],
1415430743216566285,False,1415430743216566285,RT @Caraudi: @Daryterrero1 Plan totalmente descerebrado y sin ningun tipo de logistica legal. Ayudando al ladron e ilegal que es totalmente…,2021-07-14 21:59:21+00:00,Joseguillermo,True,1,0,{'number of replies found': 0},[],
1415430714393255937,False,1415430714393255937,RT @fguillenm: @Daryterrero1 entiendo que po donde debio comenzarse debio ser incautando las que no tienen registros ( matriculas) y a los…,2021-07-14 21:59:14+00:00,Joseguillermo,True,1,0,{'number of replies found': 0},[],
1415430701944647686,False,1415430701944647686,"RT @mariotd1: @Daryterrero1 Es un plan absurdo que legaliza a los que no tienen papeles, ni licencia de conducir y a motos aptas para el tr…",2021-07-14 21:59:11+00:00,Joseguillermo,True,2,0,{'number of replies found': 0},[],
1415060225590243337,False,1415060225590243337,"RT @urenacard: Mensaje claro preciso y bien documentado, todos estamos a favor de la seguridad vial, todavía hay tiempo de rectificar. @INT…",2021-07-13 21:27:02+00:00,Joseguillermo,True,10,0,{'number of replies found': 0},[],
1400491926936240130,False,1400491926936240130,#NewProfilePic https://t.co/nutanjE6oI,2021-06-03 16:37:49+00:00,Joseguillermo,False,0,4,{'number of replies found': 0},[],
1400490761251065857,False,1400490761251065857,https://t.co/of2A21qjdo,2021-06-03 16:33:11+00:00,Joseguillermo,True,1,6,{'number of replies found': 0},[],
1400490716959215624,False,1400490716959215624,"RT @raquelarbaje: No hay chip, no hay imán. La vacuna contra la COVID-19 es como las que nos ponían cuando niños, no hay por qué temer. #Va…",2021-06-03 16:33:01+00:00,Joseguillermo,True,64,0,{'number of replies found': 0},[],
1397906841296945155,False,1397906841296945155,"RT @raquelarbaje: Te pregunto otra vez, ¿por qué no te has vacunado? Te daré un dato: el 87% de las personas que están actualmente en las u…",2021-05-27 13:25:37+00:00,Joseguillermo,True,34,0,{'number of replies found': 0},[],
1397906782996029440,False,1397906782996029440,Luego de un rato sin twittear. 🙌🏼Acá estamos.,2021-05-27 13:25:23+00:00,Joseguillermo,False,0,9,{'number of replies found': 0},[],
1447852536367656960,False,1447852536367656960,Went to see @Baddiel’s “Trolls: not the Dolls” last night. It’s terrific. An extremely funny and clever analysis of… https://t.co/BogaiViy8Q,2021-10-12 09:11:59+00:00,RealDMitchell,True,28,622,"{'1448035161594081285': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447852536367656960', 'text': ""@RealDMitchell @Baddiel Dawn Foster was a literal colleague of yours at the Guardian. \n\nWhy didn't you say anything?"", 'date': '2021-10-12 21:17:40+00:00', 'username': 'Daniel_Grigg', 'retweeted_status': False, 'retweet_count': 0, 'likes': 1}, '1448031979530752018': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447852536367656960', 'text': '@RealDMitchell This is how baddiel made a living 20 years after the black and white minstrels was cancelled because… https://t.co/Hj0JoATyjo', 'date': '2021-10-12 21:05:01+00:00', 'username': 'voblat', 'retweeted_status': False, 'retweet_count': 0, 'likes': 1}, '1448026000516857858': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447852536367656960', 'text': '@RealDMitchell @Baddiel Baddiel would sell out his own mother to stay famous. In fact he did! #shameonhim', 'date': '2021-10-12 20:41:16+00:00', 'username': 'OriginalKooLaLa', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, '1448021926887268356': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447852536367656960', 'text': '@RealDMitchell @Baddiel He made some jokes?  Not his own surely!', 'date': '2021-10-12 20:25:04+00:00', 'username': 'nicolson_ewen', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, '1448019208961409026': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447852536367656960', 'text': '@RealDMitchell @JaneyGodley @Baddiel Did ole blackface find someone with talent to write it for him?', 'date': '2021-10-12 20:14:16+00:00', 'username': 'Trouserlord', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, '1448018478493954052': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447852536367656960', 'text': ""@RealDMitchell @Baddiel Did he do his blackface skit? That one's a show-stopper"", 'date': '2021-10-12 20:11:22+00:00', 'username': 'upwithppl', 'retweeted_status': True, 'retweet_count': 1, 'likes': 4}, '1448018024133505027': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447852536367656960', 'text': '@RealDMitchell @Baddiel Social media is a multitude of things - how can it all be frustrating and sinister ? Many i… https://t.co/LefGldq548', 'date': '2021-10-12 20:09:34+00:00', 'username': 'tiinaligema', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, 'number of replies found': 7}","['1448035161594081285', '1448031979530752018', '1448026000516857858', '1448021926887268356', '1448019208961409026', '1448018478493954052', '1448018024133505027']",
1447332609391042562,False,1447332609391042562,@SteveSpeirs4 @ObsNewReview Thanks Steve! Very glad you agree.,2021-10-10 22:45:58+00:00,RealDMitchell,False,0,10,{'number of replies found': 0},[],
1447128747803561988,False,1447128747803561988,"My @ObsNewReview column today is about the hugely disappointing new Bond film. Warning: contains spoilers, so don’t… https://t.co/JWj0dbPt4n",2021-10-10 09:15:54+00:00,RealDMitchell,True,88,1102,"{'1448002388418310151': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447128747803561988', 'text': '@RealDMitchell @ObsNewReview Completely agree, the ending left me dismayed, I think Daniel Craig is such a superb a… https://t.co/Jvz9YI7nUp', 'date': '2021-10-12 19:07:26+00:00', 'username': 'damiantgordon', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, '1447995563652304896': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447128747803561988', 'text': '@RealDMitchell @ObsNewReview @RealDMitchell, your piece precisely summarises my thoughts on NTTD. It has poisoned t… https://t.co/6vmLISamOz', 'date': '2021-10-12 18:40:19+00:00', 'username': 'VictorB30355361', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, '1447990195983462412': {'isComment': True, 'repliesTo': 'RealDMitchell', 'tweet_id': '1447128747803561988', 'text': '@RealDMitchell @ObsNewReview I totally agree with you, the latest instalment has left he somewhat flat. Killing Bon… https://t.co/bBPEQUjbPo', 'date': '2021-10-12 18:18:59+00:00', 'username': 'Deano90481867', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, 'number of replies found': 3}","['1448002388418310151', '1447995563652304896', '1447990195983462412']",
1446603443246977029,False,1446603443246977029,"RT @VictoriaCoren: “Mark!”

A complicated moment in this house.

But a brilliant series.

#Vigil 
⁦@ignatius_sancho⁩  👏👏👏 https://t.co/Dk0J…",2021-10-08 22:28:32+00:00,RealDMitchell,True,42,0,{'number of replies found': 0},[],
1445694358242562050,False,1445694358242562050,Tonight it's ep 2 of #Outsiders on @davechannel at 10. Look at the fun things we might all be doing if civilisation… https://t.co/Muwfsd87cO,2021-10-06 10:16:09+00:00,RealDMitchell,True,18,221,{'number of replies found': 0},[],
1445691979694632962,False,1445691979694632962,It's always a lot of fun chatting with @Herring1967. https://t.co/OPRPgFpAFE,2021-10-06 10:06:42+00:00,RealDMitchell,True,9,299,{'number of replies found': 0},[],
1444603507076706304,False,1444603507076706304,"My @ObsNewReview column today is about a scuffle during Labour conference week.
https://t.co/c6WGDUO5D1",2021-10-03 10:01:30+00:00,RealDMitchell,True,18,198,{'number of replies found': 0},[],
1444378260620578821,False,1444378260620578821,Well I thought that was fucking splendid! @arobertwebb,2021-10-02 19:06:27+00:00,RealDMitchell,True,142,9042,{'number of replies found': 0},[],
1444377509462777864,False,1444377509462777864,"Here we go! Good luck, @arobertwebb!",2021-10-02 19:03:28+00:00,RealDMitchell,True,12,1056,{'number of replies found': 0},[],
1444375418375741443,False,1444375418375741443,"Sort OF formally, I should have typed. And I’m talking about #StrictlyComeDancing by the way.",2021-10-02 18:55:09+00:00,RealDMitchell,True,2,377,{'number of replies found': 0},[],
1448035161594081285,True,1447852536367656960,"@RealDMitchell @Baddiel Dawn Foster was a literal colleague of yours at the Guardian. 

Why didn't you say anything?",2021-10-12 21:17:40+00:00,Daniel_Grigg,False,0,1,,,RealDMitchell
1448031979530752018,True,1447852536367656960,@RealDMitchell This is how baddiel made a living 20 years after the black and white minstrels was cancelled because… https://t.co/Hj0JoATyjo,2021-10-12 21:05:01+00:00,voblat,False,0,1,,,RealDMitchell
1448026000516857858,True,1447852536367656960,@RealDMitchell @Baddiel Baddiel would sell out his own mother to stay famous. In fact he did! #shameonhim,2021-10-12 20:41:16+00:00,OriginalKooLaLa,False,0,0,,,RealDMitchell
1448021926887268356,True,1447852536367656960,@RealDMitchell @Baddiel He made some jokes?  Not his own surely!,2021-10-12 20:25:04+00:00,nicolson_ewen,False,0,0,,,RealDMitchell
1448019208961409026,True,1447852536367656960,@RealDMitchell @JaneyGodley @Baddiel Did ole blackface find someone with talent to write it for him?,2021-10-12 20:14:16+00:00,Trouserlord,False,0,0,,,RealDMitchell
1448018478493954052,True,1447852536367656960,@RealDMitchell @Baddiel Did he do his blackface skit? That one's a show-stopper,2021-10-12 20:11:22+00:00,upwithppl,True,1,4,,,RealDMitchell
1448018024133505027,True,1447852536367656960,@RealDMitchell @Baddiel Social media is a multitude of things - how can it all be frustrating and sinister ? Many i… https://t.co/LefGldq548,2021-10-12 20:09:34+00:00,tiinaligema,False,0,0,,,RealDMitchell
1448002388418310151,True,1447128747803561988,"@RealDMitchell @ObsNewReview Completely agree, the ending left me dismayed, I think Daniel Craig is such a superb a… https://t.co/Jvz9YI7nUp",2021-10-12 19:07:26+00:00,damiantgordon,False,0,0,,,RealDMitchell
1447995563652304896,True,1447128747803561988,"@RealDMitchell @ObsNewReview @RealDMitchell, your piece precisely summarises my thoughts on NTTD. It has poisoned t… https://t.co/6vmLISamOz",2021-10-12 18:40:19+00:00,VictorB30355361,False,0,0,,,RealDMitchell
1447990195983462412,True,1447128747803561988,"@RealDMitchell @ObsNewReview I totally agree with you, the latest instalment has left he somewhat flat. Killing Bon… https://t.co/bBPEQUjbPo",2021-10-12 18:18:59+00:00,Deano90481867,False,0,0,,,RealDMitchell
1447994617371054080,False,1447994617371054080,"You’re perfect, Tom. It must’ve been my fault. I can take 10 years off anyone’s life. Always know you were my favor… https://t.co/fl8LLrFDzk",2021-10-12 18:36:33+00:00,bobsaget,True,2,51,"{'1448003608843366401': {'isComment': True, 'repliesTo': 'bobsaget', 'tweet_id': '1447994617371054080', 'text': '@bobsaget Do you mind telling John Stamos to check out my profile?', 'date': '2021-10-12 19:12:17+00:00', 'username': 'RexHoles666', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, '1447996493315588099': {'isComment': True, 'repliesTo': 'bobsaget', 'tweet_id': '1447994617371054080', 'text': '@bobsaget I am more of a Walgreens guy myself.', 'date': '2021-10-12 18:44:01+00:00', 'username': 'krisyohram', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, 'number of replies found': 2}","['1448003608843366401', '1447996493315588099']",
1447992834515038208,False,1447992834515038208,RT @srfcure: The 𝐂𝐎𝐎𝐋 𝐂𝐎𝐌𝐄𝐃𝐘 • 𝐇𝐎𝐓 𝐂𝐔𝐈𝐒𝐈𝐍𝐄 online auction is OPEN. Browse and bid the many not-to-miss auction lots. Go to https://t.co/zGH…,2021-10-12 18:29:28+00:00,bobsaget,True,1,0,{'number of replies found': 0},[],
1447947061433966597,False,1447947061433966597,"THIS SUNDAY- 4:30pm PAC/7:30pm Eastern, I’m proud to host with @SusanFeniger The Scleroderma Research Foundation’s… https://t.co/ndqtj9k7p0",2021-10-12 15:27:35+00:00,bobsaget,True,2,17,"{'1447966493967372290': {'isComment': True, 'repliesTo': 'bobsaget', 'tweet_id': '1447947061433966597', 'text': '@bobsaget @SusanFeniger @srfcure In addition to research provide funds to Scleroderma families in need of basic thi… https://t.co/Wqx6YqLo4p', 'date': '2021-10-12 16:44:48+00:00', 'username': 'MySkyDancer', 'retweeted_status': False, 'retweet_count': 0, 'likes': 0}, '1447966395661180931': {'isComment': True, 'repliesTo': 'bobsaget', 'tweet_id': '1447947061433966597', 'text': '@bobsaget looking forward to this!!!', 'date': '2021-10-12 16:44:25+00:00', 'username': 'jaipaulfan', 'retweeted_status': False, 'retweet_count': 0, 'likes': 1}, 'number of replies found': 2}","['1447966493967372290', '1447966395661180931']",
1447630706981490688,False,1447630706981490688,"RT @srfcure: #CoolComedyHotCuisine2021 airs live online this 𝗦𝘂𝗻𝗱𝗮𝘆, 𝟭𝟬/𝟭𝟳 @ 𝟱𝗣𝗠 𝗣𝗗𝗧/𝟴𝗣𝗠 𝗘𝗗𝗧, &amp; wait ‘til you see who's in the show! Hosted…",2021-10-11 18:30:30+00:00,bobsaget,True,8,0,{'number of replies found': 0},[],
